time,x,y,theta,Vx,Vy,Vlin,Vang,targ_x,targ_y
167100000000,27.621576614572106,17.667912452918152,0.0,-0.1366714947832044,0.30728518998799004,-0.1366714947832044,0.0,27.348233625005697,18.282482832894132
167200000000,27.607147820957607,17.700353413589305,0.0,-0.12945709797595484,0.2910647096524137,-0.12945709797595484,0.0,27.348233625005697,18.282482832894132
167200000000,27.607147820957607,17.700353413589305,0.0,-0.12945709797595484,0.2910647096524137,-0.12945709797595484,0.0,27.348233625005697,18.282482832894132
167300000000,27.593480671479288,17.731081932588104,0.0,-0.12262352323679515,0.27570045015301403,-0.12262352323679515,0.0,27.348233625005697,18.282482832894132
167300000000,27.593480671479288,17.731081932588104,0.0,-0.12262352323679515,0.27570045015301403,-0.12262352323679515,0.0,27.348233625005697,18.282482832894132
167400000000,27.580534961681693,17.760188403553347,0.0,-0.11615066833799759,0.2611472146703928,-0.11615066833799759,0.0,27.348233625005697,18.282482832894132
167400000000,27.580534961681693,17.760188403553347,0.0,-0.11615066833799759,0.2611472146703928,-0.11615066833799759,0.0,27.348233625005697,18.282482832894132
167500000000,27.56827260935801,17.78775844856865,0.0,-0.11001949217615703,0.24736219216274158,-0.11001949217615703,0.0,27.348233625005697,18.282482832894132
167500000000,27.56827260935801,17.78775844856865,0.0,-0.11001949217615703,0.24736219216274158,-0.11001949217615703,0.0,27.348233625005697,18.282482832894132
167600000000,27.556657542524214,17.813873170035688,0.0,-0.10421195875925804,0.2343048314292222,-0.10421195875925804,0.0,27.348233625005697,18.282482832894132
167600000000,27.556657542524214,17.813873170035688,0.0,-0.10421195875925804,0.2343048314292222,-0.10421195875925804,0.0,27.348233625005697,18.282482832894132
167700000000,27.5456555933066,17.83860938925196,0.0,-0.447128134294168,3.441925036011837,-0.447128134294168,0.0,26.651399324718263,24.722459461275633
167700000000,27.5456555933066,17.83860938925196,0.0,-0.447128134294168,3.441925036011837,-0.447128134294168,0.0,26.651399324718263,24.722459461275633
167800000000,27.535234397430674,17.86203987239488,0.0,-0.4419175363562058,3.430209794440376,-0.4419175363562058,0.0,26.651399324718263,24.722459461275633
167800000000,27.535234397430674,17.86203987239488,0.0,-0.4419175363562058,3.430209794440376,-0.4419175363562058,0.0,26.651399324718263,24.722459461275633
167900000000,27.490521584001257,17.962039872394882,0.0,-0.4195611296414974,3.3802097944403755,-0.4195611296414974,0.0,26.651399324718263,24.722459461275633
167900000000,27.490521584001257,17.962039872394882,0.0,-0.4195611296414974,3.3802097944403755,-0.4195611296414974,0.0,26.651399324718263,24.722459461275633
168000000000,27.446329830365638,18.062039872394884,0.0,-0.3974652528236877,3.330209794440375,-0.3974652528236877,0.0,26.651399324718263,24.722459461275633
168000000000,27.446329830365638,18.062039872394884,0.0,-0.3974652528236877,3.330209794440375,-0.3974652528236877,0.0,26.651399324718263,24.722459461275633
168100000000,27.404373717401487,18.162039872394885,0.0,-0.3764871963416123,3.280209794440374,-0.3764871963416123,0.0,26.651399324718263,24.722459461275633
168100000000,27.404373717401487,18.162039872394885,0.0,-0.3764871963416123,3.280209794440374,-0.3764871963416123,0.0,26.651399324718263,24.722459461275633
168200000000,27.36462719211912,18.262039872394887,0.0,-0.3566139337004284,3.2302097944403734,-0.3566139337004284,0.0,26.651399324718263,24.722459461275633
168200000000,27.36462719211912,18.262039872394887,0.0,-0.3566139337004284,3.2302097944403734,-0.3566139337004284,0.0,26.651399324718263,24.722459461275633
168300000000,27.326978472484956,18.362039872394888,0.0,-0.33778957388334696,3.1802097944403727,-0.33778957388334696,0.0,26.651399324718263,24.722459461275633
168300000000,27.326978472484956,18.362039872394888,0.0,-0.33778957388334696,3.1802097944403727,-0.33778957388334696,0.0,26.651399324718263,24.722459461275633
168400000000,27.291317079114915,18.46203987239489,0.0,-0.31995887719832616,3.130209794440372,-0.31995887719832616,0.0,26.651399324718263,24.722459461275633
168400000000,27.291317079114915,18.46203987239489,0.0,-0.31995887719832616,3.130209794440372,-0.31995887719832616,0.0,26.651399324718263,24.722459461275633
168500000000,27.25753812172658,18.56203987239489,0.0,-0.30306939850415837,3.0802097944403712,-0.30306939850415837,0.0,26.651399324718263,24.722459461275633
168500000000,27.25753812172658,18.56203987239489,0.0,-0.30306939850415837,3.0802097944403712,-0.30306939850415837,0.0,26.651399324718263,24.722459461275633
168600000000,27.225542234006745,18.662039872394892,0.0,-0.28707145464424144,3.0302097944403705,-0.28707145464424144,0.0,26.651399324718263,24.722459461275633
168600000000,27.225542234006745,18.662039872394892,0.0,-0.28707145464424144,3.0302097944403705,-0.28707145464424144,0.0,26.651399324718263,24.722459461275633
168700000000,27.19523529415633,18.762039872394894,0.0,-0.2719179847190336,2.98020979444037,-0.2719179847190336,0.0,26.651399324718263,24.722459461275633
168700000000,27.19523529415633,18.762039872394894,0.0,-0.2719179847190336,2.98020979444037,-0.2719179847190336,0.0,26.651399324718263,24.722459461275633
168800000000,27.166528148691906,18.862039872394895,0.0,-0.2575644119868219,2.930209794440369,-0.2575644119868219,0.0,26.651399324718263,24.722459461275633
168800000000,27.166528148691906,18.862039872394895,0.0,-0.2575644119868219,2.930209794440369,-0.2575644119868219,0.0,26.651399324718263,24.722459461275633
